category,national_position,position_evolution,company_name,billing,company_link,Denominación,Objeto Social,Domicilio Social,Localidad,Teléfono,Otros Teléfonos,Fax,Forma Jurídica,Página Web,Otras Webs,Marcas,Actividad
5610,373.327,21.419,ARKAUTEKO ERRETEGIA SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/ARKAUTEKO-ERRETEGIA.html,Arkauteko Erretegia Sociedad Limitada.,"La explotación de negocios de hostelería, bares, restaurantes, cafés y puestos de comida; y otros servicios de comida","CALLE ELORRIAGA , 23 - BJ",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Restaurantes y puestos de comidas
5610,376.077,17.547,"SERVICIOS TXANGO NERVION, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/SERVICIOS-TXANGO-NERVION.html,"Servicios Txango Nervion, Sociedad Limitada.","La explotación, gestión y administración de negocio de hostelería y hospedaje. Comercio de ropa, calzado, artículos de regalo y complementos. Servicios de cuidado personal, belleza y estética. CNAE principal: 5610","CALLE VIRGEN DEL CARMEN , 7 - A BJ .",LAUDIO/LLODIO,,,,Sociedad limitada,,,,Restaurantes y puestos de comidas
5610,377.057,4.736,"VAVENIDA HOSTELERIA Y SERVICIOS, S.L.",pequeña,https://ranking-empresas.eleconomista.es/VAVENIDA-HOSTELERIA-SERVICIOS.html,"Vavenida Hosteleria Y Servicios, S.l.","La sociedad tendrá por objeto la gestión, explotación y desarrollo de los negocios de Bar, Cafetería y Restaurante u otros establecimientos similares dentro del ámbito de la hostelería, como hospedajes y todas aquellas actividades complementarias y directamente relacionadas con las descritas. La co","AVENIDA ZUMALAKARREGI , 25 - BJ",LAUDIO/LLODIO,,,,Sociedad limitada,,,,Restaurantes y puestos de comidas
5610,388.954,33.866,BENITA CAN SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/BENITA-CAN.html,Benita Can Sociedad Limitada.,"La explotación de negocios de hosteleria. C.N.A.E. número 6510. Alquiler y Subalquiler de viviendas. C.N.A.E. número 6820. Alquiler de viviendas dirigido a personas de edad avanzada, con necesidades especiales o discapacidad, o en riesgo de exclusión social. C.N.A.E. 6820.","JUNTO A LA IGLESIA , 4 - PISO 2 DR",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Restaurantes y puestos de comidas
5610,402.541,(ND),REST-ON BALLONTI DG SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/REST-ON-BALLONTI-DG.html,Rest-on Ballonti Dg Sociedad Limitada.,"EL EJERCICIO DE LAS ACTIVIDADES PROPIAS DEL NEGOCIO DE RESTAURACION, HOSTELERIA, CAFETERIA Y BAR EN LOCALES PROPIOS O AJENOS","CALLE BARRATXI , 20 - BJ",VITORIA-GASTEIZ,94526...,,,Sociedad limitada unipersonal,,,,Restaurantes y puestos de comidas
5610,418.067,54.386,"TARAR TARAR, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/TARAR.html,"Tarar Tarar, Sociedad Limitada.","HOSTELERIA , EXPLOTACION DE BARES Y RESTAURANTES, EXPLOTACION DE TIENDA DE ALIMENTACION Y FRUTERIA, CONSTRUCCION, REHABILITACION DE EDIFICIOS, PINTURA DE EDIFICIOS, LIMPIEZA, COMPRAVENTA Y REPARACION DE AUTOMOVILES, ASI COMO COMPRAVENTA Y REPARACION DE MOVILES","CALLE PANAMA , 18 - BJ 2",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,,Restaurantes y puestos de comidas
5610,419.227,35.057,OVER THE BRIDGE S.L.,pequeña,https://ranking-empresas.eleconomista.es/OVER-THE-BRIDGE.html,Over The Bridge S.l.,"La explotación por cualquier clase de título jurídico de establecimientos de hostelería, y en especial cafetería, bares y restaurantes, con independencia de su categoría. La compra, venta, arrendamiento y explotación en cualquier otra forma de toda clase de edificaciones y solares e inmuebles en ge","CALLE CORONELA IBAIBARRIAGA , 5 - BJ",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Restaurantes y puestos de comidas
5610,427.94,20.57,TAJ MAHAL HOSTELERIA SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/TAJ-MAHAL-HOSTELERIA.html,Taj Mahal Hosteleria Sociedad Limitada.,"Explotación de un negocio de hostelería. CNAE 5610, 5630","CALLE NUEVA FUERA , 32 - BJ",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Restaurantes y puestos de comidas
5610,429.596,6.98,BELACORTU MANGAS SL,pequeña,https://ranking-empresas.eleconomista.es/BELACORTU-MANGAS.html,Belacortu Mangas Sl,"EXPLOTACION DE RESTAURANTES, HOTELES, SALAS DE FIESTAS, BARES, CAFETERIAS, PUBS Y CUALQUIER OTRA CLASE DE ESTABLECIMIENTO DE HOSTELERIA Y ESPECTACULOS.","CALLE HERRERIA , 44 - B",VITORIA-GASTEIZ,615.....,,,Sociedad limitada,,,,Restaurantes y puestos de comidas
5610,434.014,31.989,"MARUTEGI JATETXEA, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/MARUTEGI-JATETXEA.html,"Marutegi Jatetxea, Sociedad Limitada.",La sociedad tiene por objeto hostelería y restauración; venta de productos del sector primario y productos micológicas; y turismo rural. CNAE 5610,"LUGAR CASERIO MARUTEGUI , 1 - BJ",ASPARRENA,94531...,,,Sociedad limitada,,,,Restaurantes y puestos de comidas
5610,444.78,48.483,BAR RESTAURANTE ALBA MARINA SOCIEDAD LIMITADA,pequeña,https://ranking-empresas.eleconomista.es/BAR-RESTAURANTE-ALBA-MARINA.html,Bar Restaurante Alba Marina Sociedad Limitada,"La explotación del negocio de hostelería, en especial el negocio de bar y restaurante","CALLE FELICIA OLAVE , 2 - BJ",VITORIA-GASTEIZ,94514...,,,Sociedad limitada,,,,Restaurantes y puestos de comidas
5610,463.027,42.817,RESTAURANTE IÑAKI VINUM S.L.,pequeña,https://ranking-empresas.eleconomista.es/RESTAURANTE-INAKI-VINUM.html,Restaurante Iñaki Vinum S.l.,#NAME?,"CALLE PORTAL DE CASTILLA , 53 - BJ",VITORIA-GASTEIZ,657.....,,,Sociedad limitada unipersonal,,,,Restaurantes y puestos de comidas
5610,469.529,9.734,KEIKIGUNE OCIO S.L.,pequeña,https://ranking-empresas.eleconomista.es/KEIKIGUNE-OCIO.html,Keikigune Ocio S.l.,"g)El desempeño de actividades de restaurante, bar, cafetería, pizzería, cervecería, pastelería, heladería, repostería, discoteca, pub y sala de fiestas.h) La impartición de cursos o formaciones de cocina o cualquier aspecto relacionado con la alimentación y la bebida.i) La organización y celebración.","CALLE KAPELAMENDI , 7",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,KEIKIGUNE,Restaurantes y puestos de comidas
5610,471.206,32.221,GOUNDAL MUDASSAR S.L.,pequeña,https://ranking-empresas.eleconomista.es/GOUNDAL-MUDASSAR.html,Goundal Mudassar S.l.,HOSTELERIA,"CALLE PERU , 10 - PLT 5 D",VITORIA-GASTEIZ,656.....,,,Sociedad limitada unipersonal,,,,Restaurantes y puestos de comidas
5610,491.608,(ND),"LOLA GOURMET, S.L.",pequeña,https://ranking-empresas.eleconomista.es/LOLA-GOURMET.html,"Lola Gourmet, S.l.","La realización de actividades de hostelería, restauración, celebración de eventos y similares. La adquisición, compraventa, arrendamiento y promoción de toda suerte de inversiones relacionadas con bienes inmuebles","CALLE MAYOR (BERANTEVILLA) , 37",BERANTEVILLA,94533...,,,Sociedad limitada unipersonal,,,,Restaurantes y puestos de comidas
5621,310.502,36.841,CATERING SARAYOLA SL,pequeña,https://ranking-empresas.eleconomista.es/CATERING-SARAYOLA.html,Catering Sarayola Sl,Servicios Catering,"CALLE EGILEOR , 1 - BAJO",AGURAIN/SALVATIERRA,94530...,,94530...,Sociedad limitada,www.sarayola.com,,CATERING SARAYOLA CATERING,Provisión de comidas preparadas para eventos
5621,445.394,17.922,ABADIA CATERING SL,pequeña,https://ranking-empresas.eleconomista.es/ABADIA-CATERING.html,Abadia Catering Sl,"LA EXPLOTACION DE NEGOCIOS DE HOSTELERIA, LA ELABORACION DE PRODUCTOS AGROALIMENTARIOS, CATERING. TRANSPORTE Y DISTRIBUCION DE ALIMENTOS.","CARRETERA LOGROÑO , S",LAGUARDIA,94524...,,94522...,Sociedad limitada,www.abadia-catering.com,,CATERING ABADIA,Provisión de comidas preparadas para eventos
5629,33.305,9.607,COCINA CENTRAL MAGUI SL,grande,https://ranking-empresas.eleconomista.es/COCINA-CENTRAL-MAGUI.html,Cocina Central Magui Sl,Restauración de Colectividades,"CALLE LARRAGANA , 12 - PABELLON 1",VITORIA-GASTEIZ,94379...,,,Sociedad limitada,,,,Otros servicios de comidas
5629,112.564,40.942,BARBATRO SL,mediana,https://ranking-empresas.eleconomista.es/BARBATRO.html,Barbatro Sl,EL NEGOCIO DE HOSTELERIA.,"CALLE SAN ANTONIO , 3 - B",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,,Otros servicios de comidas
5629,406.753,47.632,BIRIBIL LAUDIO SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/BIRIBIL-LAUDIO.html,Biribil Laudio Sociedad Limitada.,"La explotación de un negocio dedicado a la elaboración y comercialización de pastas alimenticias y pizzas, así como la venta de productos ya cocinados o consumidores e intermediarios","PLAZA ALBERTO ACERO , 2 - BJ",LAUDIO/LLODIO,94672...,,,Sociedad limitada,,,,Otros servicios de comidas
5629,443.952,15.503,"EXPLOTACION ARRATE, S.L.",pequeña,https://ranking-empresas.eleconomista.es/EXPLOTACION-ARRATE.html,"Explotacion Arrate, S.l.","Limitándose a la mera intermediación respecto de las que fueren propias del ejercicio de una profesión, la sociedad tiene por objeto: a) La comercialización de productos alimenticios, bebidas y licores de todas clases, así como la prestación de toda clase de servicios relacionados con el citado obje.","CALLE ARTAPADURA , S/N - POL INDUSTRIAL ARRIAGA",VITORIA-GASTEIZ,94439...,,94439...,Sociedad limitada unipersonal,www.ruyma.com,,,Otros servicios de comidas
5629,444.027,30.799,ALBARABA S.L.,pequeña,https://ranking-empresas.eleconomista.es/ALBARABA.html,Albaraba S.l.,"Servicios de catering para reuniones, empresas y congresos en Vitoria-Gasteiz.","CALLE PORTAL DE BERGARA , 4 - PABELLON 13",VITORIA-GASTEIZ,94520...,,,Sociedad limitada,www.alaboca.es,,ALABOCA ELABORADOS & CATERING,Otros servicios de comidas
5630,150.725,105.858,TOLOÑO HOSTELERIA SOCIEDAD LIMITADA.,mediana,https://ranking-empresas.eleconomista.es/TOLONO-HOSTELERIA.html,Toloño Hosteleria Sociedad Limitada.,"La sociedad tendrá por objeto el desarrollo de la actividad de hostelería en régimen de Bar, Restaurante, Cafetería, Pub y otros relacionados directa o indirectamente con esta actividad","CUESTA SAN FRANCISCO , 3 - BJ",VITORIA-GASTEIZ,94523...,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,154.735,(ND),"HERMANOS SAEZ DE DALLO, S.L.",mediana,https://ranking-empresas.eleconomista.es/HERMANOS-SAEZ-DALLO.html,"Hermanos Saez De Dallo, S.l.",La explotación de negocios de hostelería,"CALLE OYON , 28 - BJ",VITORIA-GASTEIZ,94506...,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,179.93,5.878,"PELOTAKAS, S.L.",mediana,https://ranking-empresas.eleconomista.es/PELOTAKAS.html,"Pelotakas, S.l.","Las actividades de Hostelería y Restauración y en concreto la explotación de negocios de hostelería, asadores, cafeterías, bares, restaurantes, pubs y cualquier otra actividad relacionada con el ramo de hostelería","CALLE SAN PRUDENCIO , 11 - BJ",VITORIA-GASTEIZ,686.....,,,Sociedad limitada unipersonal,,,,Establecimientos de bebidas
5630,194.134,(ND),"ERDIZKA ITXASGORRI, SOCIEDAD LIMITADA.",mediana,https://ranking-empresas.eleconomista.es/ERDIZKA-ITXASGORRI.html,"Erdizka Itxasgorri, Sociedad Limitada.","La explotación de negocios de hostelería, como bares, cafeterías y restaurantes","CALLE CUCHILLERIA , 11 - BJ",VITORIA-GASTEIZ,653.....,,,Sociedad limitada unipersonal,,,,Establecimientos de bebidas
5630,197.544,(ND),"EL TRASGU FARTON, S.L.",mediana,https://ranking-empresas.eleconomista.es/TRASGU-FARTON.html,"El Trasgu Farton, S.l.",La actividad propia de hostelería y organización de eventos,"CALLE JULIAN DE ARRESE , 1 - B",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,,Establecimientos de bebidas
5630,213.599,7.353,TXIKI ABASTOS SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/TXIKI-ABASTOS.html,Txiki Abastos Sociedad Limitada.,Explotación de negocios de hostelería. 561. Restaurante y puestos de comidas,"CALLE JESUS GURIDI (MDO. DE ABASTOS) , S/N",VITORIA-GASTEIZ,94513...,,,Sociedad limitada unipersonal,,,,Establecimientos de bebidas
5630,231.031,14.251,QBOSQ ARABA S.L.,pequeña,https://ranking-empresas.eleconomista.es/QBOSQ-ARABA.html,Qbosq Araba S.l.,"La gestión, dirección y explotación de negocios de hostelería, restaurante y cafetería","CALLE SOFIA , 6 - BJ",VITORIA-GASTEIZ,94530...,,,Sociedad limitada,www.qbosq.es,,GTBC QBOSQ,Establecimientos de bebidas
5630,234.299,2.14,"BYRA HOSTELERIA 2019, S.L.",pequeña,https://ranking-empresas.eleconomista.es/BYRA-HOSTELERIA-2019.html,"Byra Hosteleria 2019, S.l.",LA ACTIVIDAD PROPIA DE BAR Y RESTAURANTE,"PLAZA DE ESPAÑA , 4 - BJ",VITORIA-GASTEIZ,94536...,,,Sociedad limitada,www.cervezabyra.com,,,Establecimientos de bebidas
5630,236.782,(ND),"GERCAM FOOD, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/GERCAM-FOOD.html,"Gercam Food, Sociedad Limitada.","La realización de todo tipo de trabajos y labores de hostelería, como la explotación de bares, restaurantes, hoteles, hospedajes, discotecas, campings y pub","CALLE INDEPENDENCIA , 6 - BJ DR",VITORIA-GASTEIZ,679.....,,,Sociedad limitada,,,"EL ALMACEN DE JACK DIAMOND, WONDERS",Establecimientos de bebidas
5630,239.36,22.154,BASOR-2015 SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/BASOR2015.html,Basor-2015 Sociedad Limitada.,"La explotación de bares, restaurantes, hoteles y demás actividades propias del ramo de hostelería o similares, incluidos todos los servicios complementarios en esta clase de negocios, así como aquellas actividades relacionadas directamente con el objeto social","PLAZA ALBERTO ACERO , 12 - BJ",LAUDIO/LLODIO,94603...,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,248.058,(ND),KOXKA SWETTY SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/KOXKA-SWETTY.html,Koxka Swetty Sociedad Limitada.,La explotación o arrendamiento de toda clase de negocios de hostelería,"CALLE BULEVAR DE SALBURUA , 3 - BJ",VITORIA-GASTEIZ,620.....,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,252.704,5.184,LAURI BARRIA S.L.,pequeña,https://ranking-empresas.eleconomista.es/LAURI-BARRIA.html,Lauri Barria S.l.,"Explotación de Bares, Restaurantes, Hoteles y demás actividades propias de la Rama de Hostelería o similares, incluidos todos los servicios complementarios en esta clase de negocios, así como aquellas actividades relacionadas directamente con el objeto social","PLAZA HERRIKO , 9 - BJ",LAUDIO/LLODIO,619.....,,,Sociedad limitada unipersonal,,,,Establecimientos de bebidas
5630,254.995,11.448,HOSTELERIA ARNOIA SL,pequeña,https://ranking-empresas.eleconomista.es/HOSTELERIA-ARNOIA.html,Hosteleria Arnoia Sl,EXPLOTACIONES HOSTELERAS.,"CALLE GERNIKAKO ARBOLA , 11 - B",VITORIA-GASTEIZ,94527...,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,261.145,25.871,"COMERCIAL HOSTELERA POSTAS, S.L.",pequeña,https://ranking-empresas.eleconomista.es/COMERCIAL-HOSTELERA-POSTAS.html,"Comercial Hostelera Postas, S.l.",#NAME?,"CALLE POSTAS , 28 - BJ",VITORIA-GASTEIZ,644.....,,,Sociedad limitada unipersonal,,,,Establecimientos de bebidas
5630,265.086,21.551,VALLEGON GASTEIZ S.L.,pequeña,https://ranking-empresas.eleconomista.es/VALLEGON-GASTEIZ.html,Vallegon Gasteiz S.l.,"La prestación de todo tipo de servicios relacionados con la hosteleria y restauración. La explotación de todo tipo de establecimientos de hosteleria, tales como bares, cafeterias, confiterias, restaurantes, pubs, sidrerias o similares, incluidos aquellos en los que se sirvan al público todo tipo de","PLAZA DE LA PROVINCIA , 1 - B",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,EL PREGÓN,Establecimientos de bebidas
5630,273.418,3.089,SIMON'S CORNER SL,pequeña,https://ranking-empresas.eleconomista.es/SIMONS-CORNER.html,Simon's Corner Sl,EXPLOTACION DE NEGOCIO DE HOSTELERIA.,"CALLE GORBEA , 4 - B",VITORIA-GASTEIZ,94522...,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,284.778,20.652,MAEZTEGUI HOSTELEROS S.L.,pequeña,https://ranking-empresas.eleconomista.es/MAEZTEGUI-HOSTELEROS.html,Maeztegui Hosteleros S.l.,#NAME?,"PLAZA HERRIKO (PLAZA) , 3 - 4 BJ",LAUDIO/LLODIO,,,,Sociedad limitada unipersonal,,,,Establecimientos de bebidas
5630,286.019,350,AZOKA COCKTAIL BAR S.L.,pequeña,https://ranking-empresas.eleconomista.es/AZOKA-COCKTAIL-BAR.html,Azoka Cocktail Bar S.l.,"La gestión, explotación y desarrollo de los negocios de Bar, Cafetería y Restaurante u otros establecimientos similares dentro del ámbito de la hostelería como hospedajes y casas rurales","PLAZA ALBERTO ACERO , 13 - BJ",LAUDIO/LLODIO,94672...,,,Sociedad limitada unipersonal,,,,Establecimientos de bebidas
5630,292.916,23.681,WAA CHAVAL SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/WAA-CHAVAL.html,Waa Chaval Sociedad Limitada.,BAR-CAFETERIA.,"CALLE PINTORERIA , 2 - B",VITORIA-GASTEIZ,94512...,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,296.126,21.613,MINIESPACIO SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/MINIESPACIO.html,Miniespacio Sociedad Limitada.,La sociedad tendrá por objeto la hostelería y restauración,"PLAZA VIRGEN BLANCA , 2",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,,Establecimientos de bebidas
5630,300.881,33.701,COMEME PERICO S.L.,pequeña,https://ranking-empresas.eleconomista.es/COMEME-PERICO.html,Comeme Perico S.l.,"LA EXPLOTACION DE RESTAURANTES. HOTELES, SALAS DE FIESTAS, BARES, CAFETERIAS, PUBS Y CUALQUIER OTRA CLASE DE ESTABLECIMIENTOS DE HOSTELERIA Y ESPECTACULOS","CALLE ZAPATERIA , 38 - BJ",VITORIA-GASTEIZ,94520...,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,303,2.592,TOVA GESTION HOSTELERA SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/TOVA-GESTION-HOSTELERA.html,Tova Gestion Hostelera Sociedad Limitada.,La Sociedad tendrá como objeto la actividad de hostelería y restauración,"CALLE CUCHILLERIA , 1 - B",VITORIA-GASTEIZ,94527...,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,308.639,55.877,CAPAGRANA 10 SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/CAPAGRANA-10.html,Capagrana 10 Sociedad Limitada.,#NAME?,"CALLE EDUARDO DATO , 20 - B",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,,Establecimientos de bebidas
5630,315.687,20.558,IMBOR SERVICIOS DE HOSTELERIA S.L.,pequeña,https://ranking-empresas.eleconomista.es/IMBOR-SERVICIOS-HOSTELERIA.html,Imbor Servicios De Hosteleria S.l.,#NAME?,"CALLE LARRINAGA , 1 - 2",AMURRIO,,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,347.677,5.587,ANUX ARABA SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/ANUX-ARABA.html,Anux Araba Sociedad Limitada.,"LA EXPLOTACION DE NEGOCIOS DE HOSTELERIA, RESTAURACION Y HOSPEDAJE.","CALLE EXTREMADURA , 5 - B",VITORIA-GASTEIZ,616.....,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,348.635,9.527,ALMALUGA SERVICIOS HOSTELEROS SL,pequeña,https://ranking-empresas.eleconomista.es/ALMALUGA-SERVICIOS-HOSTELEROS.html,Almaluga Servicios Hosteleros Sl,Gestión de taberna irlandesa,"PASEO LA UNESCO , 6 - BAJO LOCAL",VITORIA-GASTEIZ,94535...,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,351.476,14.754,HOSTELERA ANCHASIEM S.L.,pequeña,https://ranking-empresas.eleconomista.es/HOSTELERA-ANCHASIEM.html,Hostelera Anchasiem S.l.,"La hostelería en general, como es la explotación de bares, pubs, discotecas, cafeterías, restaurantes, hoteles, albergues, casas rurales, áreas de servicio y pensiones, así como la prestación de todas las actividades análogas, adicionales o relacionadas, para el bueb desarrollo de las actividades me","CALLE PINTOR JOSE ARRUE , 1 - PISO 5 DR",LAUDIO/LLODIO,,,,Sociedad limitada unipersonal,,,,Establecimientos de bebidas
5630,368.542,14.702,KUMAFER SL,pequeña,https://ranking-empresas.eleconomista.es/KUMAFER.html,Kumafer Sl,SERVICIOS DE HOSTELERIA DE TODO TIPO.,"CALLE REYES CATOLICOS , 15 - BAJO",VITORIA-GASTEIZ,94527...,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,373.703,79.885,HOSTELERA DE SALBURUA SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/HOSTELERA-SALBURUA.html,Hostelera De Salburua Sociedad Limitada.,"La explotación por cualquier clase de título jurídico de hoteles, hostales, establecimientos de hostelería y hospedaje, incluidos cafeterías y restaurantes, y en general, cualquier clase de hospedería, con independencia de su categoría, así como el servicio de comidas a domicilio y el conocido usual","AVENIDA DE PRAGA , 18 - BJ",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Establecimientos de bebidas
5630,388.489,535,"EL POTEO DE SANCHO, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/POTEO-SANCHO.html,"El Poteo De Sancho, Sociedad Limitada.",Explotación de negocio de hostelería,"CALLE SANCHO EL SABIO , 14 - BJ",VITORIA-GASTEIZ,94536...,,,Sociedad limitada,www.elpoteodesancho.com,,,Establecimientos de bebidas
