category,national_position,position_evolution,company_name,billing,company_link,Denominación,Objeto Social,Domicilio Social,Localidad,Teléfono,Otros Teléfonos,Fax,Forma Jurídica,Página Web,Otras Webs,Marcas,Actividad
2451,20.081,6.088,ALCASTING LEGUTIANO SLU,grande,https://ranking-empresas.eleconomista.es/ALCASTING-LEGUTIANO-SLU.html,Alcasting Legutiano Slu,Fundición de piezas de aluminio para automoción,"CALLE ZABALDEA , 2",LEGUTIO,94546...,,94546...,Sociedad limitada unipersonal,www.cieautomotive.com,,,Fundición de hierro
2451,47.263,(ND),CENTRICAST SA,grande,https://ranking-empresas.eleconomista.es/CENTRICAST.html,Centricast Sa,Fabricación de tubos de acero.,"BARRIO ZUDUBIARTE , 21",OKONDO,94589...,,94589...,Sociedad anónima unipersonal,www.centricast.com,,CENTRICAST,Fundición de hierro
2452,10.941,404,"CASTMETAL VITORIA, S.L.",21.376.543,https://ranking-empresas.eleconomista.es/CASTMETAL-VITORIA.html,"Castmetal Vitoria, S.l.",Fundición de acero.,"POLIGONO INDUSTRIAL JUNDIZ , 25",VITORIA-GASTEIZ,945290000,,945290211,Sociedad limitada unipersonal,www.safe-metal.com,www.safe-industry.com,,Fundición de acero
2452,15.484,1.951,CASTINOX SA,grande,https://ranking-empresas.eleconomista.es/CASTINOX.html,Castinox Sa,Fundición de piezas de acero inoxidable.,"POLIGONO INDUSTRIAL SARATXO , S/N",AMURRIO,94539...,,,Sociedad anónima,www.castinox.net,,CASTINOX F.A. FUNDICIONES DE AMURRIO,Fundición de acero
2452,18.393,2.921,AIANOX SA,grande,https://ranking-empresas.eleconomista.es/AIANOX.html,Aianox Sa,Fundición de acero inoxidable.,"BARRIO MARKIJANA , 60 -63",AYALA/AIARA,94589...,,94589...,Sociedad anónima unipersonal,www.aianox.com,,,Fundición de acero
2452,222.655,34.175,COMERCIAL AIANOX 2000 SA,pequeña,https://ranking-empresas.eleconomista.es/COMERCIAL-AIANOX-2000.html,Comercial Aianox 2000 Sa,"LA VENTA, COMERCIALIZACION, PRODUCCION Y TRANSFORMACION DE METALES, METALOIDES Y SUS ALEACIONES, SIN MAS EXCEPCION QUE LA DE LOS METALES PRECIOSOS.","BARRIO MARKIJANA , 63",AYALA/AIARA,94589...,,94589...,Sociedad anónima,www.aianox.com,,,Fundición de acero
2453,71.055,525,FUNDICION DE ALUMINIO POR GRAVEDAD S.L.,2.532.215,https://ranking-empresas.eleconomista.es/FUNDICION-ALUMINIO-GRAVEDAD.html,Fundicion De Aluminio Por Gravedad S.l.,Fundición de metales no férreos ( aluminio ).,"CALLE PADUREA (POL INDUSTRIAL DE GOJAI) , 3",LEGUTIO,945264088,,,Sociedad limitada,www.fagravedad.es,,,Fundición de metales ligeros
2453,173.43,10.494,ECOINDAL FUNDICIONES DE ALUMINIO S.L.,mediana,https://ranking-empresas.eleconomista.es/ECOINDAL-FUNDICIONES-ALUMINIO.html,Ecoindal Fundiciones De Aluminio S.l.,Fundicion de aluminio,"AVENIDA SAN BLAS (POL IND) , 5 - PABELLON 3",LEGUTIO,94546...,,,Sociedad limitada,www.ecoindal.eu,,,Fundición de metales ligeros
2454,7.502,4.481,FUNDIAL SL,31.418.541,https://ranking-empresas.eleconomista.es/FUNDIAL.html,Fundial Sl,Fundición exclusivamente de aluminio,"CARRETERA NACIONAL 240 , 13",LEGUTIO,945465697,,945465618,Sociedad limitada unipersonal,www.fundialsl.com,,,Fundición de otros metales no férreos
2454,21.523,5.866,ALEACIONES ALAVESAS SA,grande,https://ranking-empresas.eleconomista.es/ALEACIONES-ALAVESAS.html,Aleaciones Alavesas Sa,Gestión y explotación de una fundición de zinc.,"CALLE SAN MIGUEL DE ATXA , 17 - A",VITORIA-GASTEIZ,94522...,,94524...,Sociedad anónima,www.alealsa.com,,,Fundición de otros metales no férreos
2454,31.564,1.406,TEKNO PRES SL,grande,https://ranking-empresas.eleconomista.es/TEKNO-PRES.html,Tekno Pres Sl,"Fundición de metales no férricos, aluminio y zamak.","CALLE SUBINOA (POL. INDUSTRIAL GOJAIN) , 9",LEGUTIO,94546...,,94546...,Sociedad limitada,www.tekno-pres.com,,,Fundición de otros metales no férreos
2454,93.748,23.326,ALIFUNSA SL,mediana,https://ranking-empresas.eleconomista.es/ALIFUNSA.html,Alifunsa Sl,"Fundición de aleaciones de metales, acero inoxidable, latón, bronce y aluminio.","CALLE SUBINOA (PG IND GOJAIN) , S/N",LEGUTIO,94546...,,94546...,Sociedad limitada,www.alifunsa.com,,"ALIFUNSA, ALIFUN, S.A.",Fundición de otros metales no férreos
2454,105.697,8.246,"MICROCAST EUROPE, SL.",mediana,https://ranking-empresas.eleconomista.es/MICROCAST-EUROPE.html,"Microcast Europe, Sl.",Fundición de zamak.,"CALLE PADULETA (POL INDUSTRIAL DE JUNDIZ) , 45",VITORIA-GASTEIZ,94529...,,,Sociedad limitada unipersonal,www.microcast.eu,,,Fundición de otros metales no férreos
2454,141.556,20.623,FUNDICIONES ARABA SL,mediana,https://ranking-empresas.eleconomista.es/FUNDICIONES-ARABA.html,Fundiciones Araba Sl,Fundición de materiales no férricos y la comercialización de piezas y objetos de fundición.,"CALLE GEREZPEA , 24",VITORIA-GASTEIZ,94529...,,94528...,Sociedad limitada,www.fundicionesaraba.com,,,Fundición de otros metales no férreos
2454,247.354,6.175,LAUFIN SL,pequeña,https://ranking-empresas.eleconomista.es/LAUFIN.html,Laufin Sl,"ACTIVIDADES DE SUMINISTROS, MECANIZADOS Y SERVICIOS EN GENERAL A EMPRESAS METALURGICAS","POLIGONO INDUSTRIAL GOIAIN , 11",LEGUTIO,94546...,,,Sociedad limitada unipersonal,,,,Fundición de otros metales no férreos
2511,4.493,1.292,KIDER STORE SOLUTIONS SOCIEDAD LIMITADA,52.710.570,https://ranking-empresas.eleconomista.es/KIDER-STORE-SOLUTIONS.html,Kider Store Solutions Sociedad Limitada,Fabricación y comercialización de equipamiento comercial.,"CALLE ZABALIBAR , 8",AMURRIO,945399200,,945393019,Sociedad limitada,www.kider.com,,"KIDER, KIDER STORE SOLUTIONS",Fabricación de estructuras metálicas y sus componentes
2511,21.118,3.739,HERDIT SL,grande,https://ranking-empresas.eleconomista.es/HERDIT.html,Herdit Sl,Fabricación de calderería media y fina para el sector ferroviario,"BARRIO ARANGIZ (CR ALTUBE. KM. 5,200)",VITORIA-GASTEIZ,94528...,,94528...,Sociedad limitada unipersonal,www.herdit.com,,HERDIT,Fabricación de estructuras metálicas y sus componentes
2511,22.546,2.646,GOROS COOPERATIVA INDUSTRIAL,grande,https://ranking-empresas.eleconomista.es/GOROS-COOPERATIVA-INDUSTRIAL.html,Goros Cooperativa Industrial,"Fabricación y gestión integral, construcciones metálicas, edificación industrial y en altura.","CALLE ZURRUPITIETA , 28",VITORIA-GASTEIZ,94529...,,94529...,Sociedad cooperativa,www.goros.net,,GOROS,Fabricación de estructuras metálicas y sus componentes
2511,26.74,4.249,TAUXME S.A. TALLERES AUXILIARES METALURGICOS,grande,https://ranking-empresas.eleconomista.es/TAUXME-TALLERES-AUXILIARES-METALURGICOS.html,Tauxme S.a. Talleres Auxiliares Metalurgicos,Fabricación y montaje de estructuras metálicas,"POLIGONO INDUSTRIAL SAN JOSE DE LOS LLANOS , S/N",IRUÑA OKA/IRUÑA DE OCA,94537...,,,Sociedad anónima,www.tauxme.es,,"TAUXME, TAUXME, S.A. TALLERES AUXILIARES METALURGICOS",Fabricación de estructuras metálicas y sus componentes
2511,34.146,7.303,METALURGICA ALAVESA SA,grande,https://ranking-empresas.eleconomista.es/METALURGICA-ALAVESA.html,Metalurgica Alavesa Sa,Fabricación de armaduras metálicas para semi-viguetas.,"CALLE PORTAL DE ARRIAGA , 74",VITORIA-GASTEIZ,94525...,,94527...,Sociedad anónima unipersonal,www.grupoazcarreta.com,,,Fabricación de estructuras metálicas y sus componentes
2511,36.477,3.766,METALURGICA ALAVESA MALLAS SA,grande,https://ranking-empresas.eleconomista.es/METALURGICA-ALAVESA-MALLAS.html,Metalurgica Alavesa Mallas Sa,Fabricación de mallazo para el sector de la construcción.,"POLIGONO INDUSTRIAL DE GAMARRA (AV DEL ZADORRA) , 8 - BAJO",VITORIA-GASTEIZ,94525...,,94527...,Sociedad anónima unipersonal,www.grupoazcarreta.com,,,Fabricación de estructuras metálicas y sus componentes
2511,67.855,6.689,TALLERES BANOA SL,mediana,https://ranking-empresas.eleconomista.es/TALLERES-BANOA.html,Talleres Banoa Sl,Fabricación de estructuras metálicas y calderería (especializados en filtros y conducciones de ventilación),"POLIGONO INDUSTRIAL AYALA , 18 - PC-653",AYALA/AIARA,94672...,,,Sociedad limitada,www.banoa.es,,,Fabricación de estructuras metálicas y sus componentes
2511,72.253,8.171,METAVAL MAQUINARIA SL,mediana,https://ranking-empresas.eleconomista.es/METAVAL-MAQUINARIA.html,Metaval Maquinaria Sl,"FABRICACION, COMERCIALIZACION, DISTRIBUCION Y VENTA DE ESTRUCTURAS METALICAS Y DE MAQUINARIA PARA EL SECTOR DE LA MADERA","CALLE CANAL DE SANTO TOMAS , 4 - BJ 2",VITORIA-GASTEIZ,94512...,,94512...,Sociedad limitada,,,,Fabricación de estructuras metálicas y sus componentes
2511,82.186,4.214,MECANIZADOS ATC S.L.,mediana,https://ranking-empresas.eleconomista.es/MECANIZADOS-ATC.html,Mecanizados Atc S.l.,Mecanizados de piezas de todo tipo.,"CALLE VITORIALANDA , 8 - PABELLON 12",VITORIA-GASTEIZ,94522...,,,Sociedad limitada,www.mecanizadosatc.com,,,Fabricación de estructuras metálicas y sus componentes
2511,99.449,8.181,HERRAMIENTAS DE CONSTRUCCION URBINA SOCIEDAD LIMITADA.,mediana,https://ranking-empresas.eleconomista.es/HERRAMIENTAS-CONSTRUCCION-URBINA.html,Herramientas De Construccion Urbina Sociedad Limitada.,Fabricación de puntales y andamios para la construcción.,"CALLE OREITIASOLO (A B) , 13",VITORIA-GASTEIZ,94513...,,,Sociedad limitada,www.urbina.es,,,Fabricación de estructuras metálicas y sus componentes
2511,107.182,1.76,"ZUDAIRE ESTRUCTURAS, S.L.",mediana,https://ranking-empresas.eleconomista.es/ZUDAIRE-ESTRUCTURAS.html,"Zudaire Estructuras, S.l.",La sociedad tendrá por objeto la gestión integral de proyectos de estructuras metálicas,"AVENIDA IRUÑA-VELEIA , 31 - BJ B,",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Fabricación de estructuras metálicas y sus componentes
2511,110.229,8.651,CALDERERIA LANTARON SL,mediana,https://ranking-empresas.eleconomista.es/CALDERERIA-LANTARON.html,Caldereria Lantaron Sl,Servicio de tratamiento térmico de metales.,"CALLE VENTA DE ANTEPARDO , 11",LANTARON,94533...,,,Sociedad limitada,www.caldererialantaron.es,,,Fabricación de estructuras metálicas y sus componentes
2511,113.008,16.89,IDDERMAN GASTEIZ S.L.,mediana,https://ranking-empresas.eleconomista.es/IDDERMAN-GASTEIZ.html,Idderman Gasteiz S.l.,"DISEÑO, DESARROLLO, PRODUCCION Y GESTION INDUSTRIAL","CALLE SAN ANDRES (POL INDUSTRIAL DE GOJAIN) , 10",LEGUTIO,94503...,,,Sociedad limitada,www.idderman.com,,IDDERMAN,Fabricación de estructuras metálicas y sus componentes
2511,120.179,13.462,"FERRALLAS GASTEIZ, S.L.",mediana,https://ranking-empresas.eleconomista.es/FERRALLAS-GASTEIZ.html,"Ferrallas Gasteiz, S.l.","Comercialización, almacenaje y manufacturación de estructuras de acero en taller. Suministro de mallazos, celosías y diversos materiales para complementar las diferentes estructuras de construcción. Compraventa de aceros al por mayor y al por menor para sectores diversos","CALLE MIRAVALLES (POL IND) , 24 - BJ",VITORIA-GASTEIZ,94519...,,,Sociedad limitada,,,,Fabricación de estructuras metálicas y sus componentes
2511,139.951,5.018,CALDEVI S.L.,mediana,https://ranking-empresas.eleconomista.es/CALDEVI.html,Caldevi S.l.,TRABAJOS DE FABRICACION DE CALDERERIA Y ESTRUCTURAS Y MONTAJES METALICOS.,"CALLE VITORIALANDA , 27",VITORIA-GASTEIZ,94524...,,94522...,Sociedad limitada,www.caldevi.com,,,Fabricación de estructuras metálicas y sus componentes
2511,144.247,26.042,"ESTRUCTURAS METALICAS FRUTOS, SA",mediana,https://ranking-empresas.eleconomista.es/ESTRUCTURAS-METALICAS-FRUTOS.html,"Estructuras Metalicas Frutos, Sa",Fabricación de estructuras metálicas para naves industriales.,"CALLE VITORIALANDA , 21 - B",VITORIA-GASTEIZ,,,,Sociedad anónima,www.estructurasfrutos.com,,,Fabricación de estructuras metálicas y sus componentes
2511,158.025,14.105,CONSTRUCCIONES METALICAS BOSKAL S.L.,mediana,https://ranking-empresas.eleconomista.es/CONSTRUCCIONES-METALICAS-BOSKAL.html,Construcciones Metalicas Boskal S.l.,Servicio de tratamiento térmico de metales.,"CALLE CANAL DE SANTO TOMAS , 4 - PABELLON 1",VITORIA-GASTEIZ,94529...,,,Sociedad limitada,www.boskal.com,,,Fabricación de estructuras metálicas y sus componentes
2511,162.295,284,TALLERES ROMAN GOMEZ SA,mediana,https://ranking-empresas.eleconomista.es/TALLERES-ROMAN-GOMEZ.html,Talleres Roman Gomez Sa,Fabricación de andamios,"CALLE ZORROLLETA , 4",VITORIA-GASTEIZ,94529...,,94529...,Sociedad anónima,,,,Fabricación de estructuras metálicas y sus componentes
2511,177.127,9.461,ALUMINIOS VENTANOR SL.,mediana,https://ranking-empresas.eleconomista.es/ALUMINIOS-VENTANOR.html,Aluminios Ventanor Sl.,"LA FABRICACION, COLOCACION Y VENTA DE ARTICULOS DE CARPINTERIA METALICA, TALES COMO PUERTAS, VENTANAS, MARCOS PARA PUERTAS, BATIDORES, MARQUESINAS, REJAS, VERJAS, BALAUSTRADAS, MUROS, TABIQUES, PANELES, CORNISAS, CLARABO","CALLE UZBINA (POL INDUSTRIAL DE JUNDIZ) , 24 - PABELLON B-3",VITORIA-GASTEIZ,94529...,,,Sociedad limitada,www.ventanor.com,,,Fabricación de estructuras metálicas y sus componentes
2511,184.861,52.946,TALLERES ABASOLO SA,mediana,https://ranking-empresas.eleconomista.es/TALLERES-ABASOLO.html,Talleres Abasolo Sa,Fabricación de calderería,"BARRIO GARDEA , 2",LAUDIO/LLODIO,94672...,,,Sociedad anónima,www.talleresabasolo.com,,,Fabricación de estructuras metálicas y sus componentes
2511,189.157,13.746,LEGUTILAN SOCIEDAD LIMITADA,mediana,https://ranking-empresas.eleconomista.es/LEGUTILAN.html,Legutilan Sociedad Limitada,"Promocion, construccion y alquiler de inmuebles y mobiliario.","CARRETERA A-627 , 1",LEGUTIO,94546...,,,Sociedad limitada,,,,Fabricación de estructuras metálicas y sus componentes
2511,195.143,21.171,"ACABADOS DE FUNDICION VERIFICADOS Y SOLDADURA SUMI, S.L.",mediana,https://ranking-empresas.eleconomista.es/ACABADOS-FUNDICION-VERIFICADOS-SOLDADURA-SUMI.html,"Acabados De Fundicion Verificados Y Soldadura Sumi, S.l.","El montaje de conjuntos y subconjuntos, calderería fina y gruesa, soldadura y verificados","CALLE PADUREA , 18 - B",LEGUTIO,,,,Sociedad limitada unipersonal,,,,Fabricación de estructuras metálicas y sus componentes
2511,197,12.118,TALLERES METALICOS GARRALETA SL,mediana,https://ranking-empresas.eleconomista.es/TALLERES-METALICOS-GARRALETA.html,Talleres Metalicos Garraleta Sl,CARPINTERIA METALICA Y CERRAJERIA.,"CALLE IBARREDI , 23 - POL INDUSTRIAL DE JUNDIZ ,",VITORIA-GASTEIZ,94529...,,94529...,Sociedad limitada,,,,Fabricación de estructuras metálicas y sus componentes
2511,204.774,12.864,TALLERES BERGUENDA SL,mediana,https://ranking-empresas.eleconomista.es/TALLERES-BERGUENDA.html,Talleres Berguenda Sl,"FABRICACION DE ESTRUCTURAS METALICAS, MANTENIMIENTO DE MAQUINARIA E INSTALACIONES INDUSTRIALES Y AGRICOLAS CERRAJERIA, CARPINTERIA METALICA, REALIZACION DE TRABAJOS DE FONTANERIA, CALEFACCION Y CALDERERIA.","CARRETERA ALCEDO (BERGUEND) , 18 - PISO 2º",LANTARON,94529...,,,Sociedad limitada,www.talleresberguenda.com,,,Fabricación de estructuras metálicas y sus componentes
2511,208.727,27.174,SOLDTEC NORTE SL,mediana,https://ranking-empresas.eleconomista.es/SOLDTEC-NORTE.html,Soldtec Norte Sl,"LA FABRICACION DE CALDERERIA Y ESTRUCTURAS METALICAS, Y SU COMERCIALIZACION","CALLE PADULETA (POL INDUSTRIAL DE JUN) , 37",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,,Fabricación de estructuras metálicas y sus componentes
2511,240.243,32.777,SUMINISTROS Y ACCESORIOS JEAN SL,pequeña,https://ranking-empresas.eleconomista.es/SUMINISTROS-ACCESORIOS-JEAN.html,Suministros Y Accesorios Jean Sl,FABRICACION Y MANTENIMIENTO DE HERRAMIENTAS DE CORTE EN HSS Y METAL DURO,"CARRETERA BERGARA , 27 - I P 3",VITORIA-GASTEIZ,94527...,,94526...,Sociedad limitada unipersonal,,,,Fabricación de estructuras metálicas y sus componentes
2511,248.027,10.803,MONTAJES INDUMET S.L.,pequeña,https://ranking-empresas.eleconomista.es/MONTAJES-INDUMET.html,Montajes Indumet S.l.,"-El montaje, reparación y conservación de estructuras metálicas. -La compra y venta, y el alquiler de maquinaria en general, al por mayor y por menor, pudiendo participar en toda clase de empresas y negocios accesorios, conexos y complementarios relacionados con la industria en todas sus ramas; re","CALLE LANDALUZEA (POL IND JUNDIZ) , 13 - BJ",VITORIA-GASTEIZ,94529...,,,Sociedad limitada,,,,Fabricación de estructuras metálicas y sus componentes
2511,261.32,14.327,"ICS MECANIZADOS, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/ICS-MECANIZADOS.html,"Ics Mecanizados, Sociedad Limitada.",#NAME?,"CALLE BARRATXI , 10 - PABELLONES 7,8,9 Y 10",VITORIA-GASTEIZ,653.....,,,Sociedad limitada,,,,Fabricación de estructuras metálicas y sus componentes
2511,339.277,56.151,"TALLERES GENTZA, S.L.",pequeña,https://ranking-empresas.eleconomista.es/TALLERES-GENTZA.html,"Talleres Gentza, S.l.",#NAME?,"AVENIDA CANTABRICO , 12 - PABELLON 59",VITORIA-GASTEIZ,676.....,,,Sociedad limitada,,,,Fabricación de estructuras metálicas y sus componentes
2511,343.244,40.177,"CALDERERIA HERRERIA BENGAR, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/CALDERERIA-HERRERIA-BENGAR.html,"Caldereria Herreria Bengar, Sociedad Limitada.",La realización de trabajos de herrería y calderería incluyendo otros procesos conexos,"CALLE ALDAITURRIAGA , 3 - PABELLON 3-A",AMURRIO,94510...,,,Sociedad limitada unipersonal,,,,Fabricación de estructuras metálicas y sus componentes
2511,354.407,46.876,CINATI ENGINEERING PLASTICS SL,pequeña,https://ranking-empresas.eleconomista.es/CINATI-ENGINEERING-PLASTICS.html,Cinati Engineering Plastics Sl,"FABRICACION, MECANIZACION MEDIANTE MAQUINA HERRAMIENTA DE METALES, PLASTICOS Y GOMAS.","CALLE SAN MIGUEL DE ATXA , 8 - B",VITORIA-GASTEIZ,94522...,,94522...,Sociedad limitada,www.cinati.es,,,Fabricación de estructuras metálicas y sus componentes
2511,374.532,(ND),TALLERES MARCILLA SL,pequeña,https://ranking-empresas.eleconomista.es/TALLERES-MARCILLA.html,Talleres Marcilla Sl,CARPINTERIA METALICA.,"CAMINO EL SOTO , S/N",LAPUEBLA DE LABARCA,94562...,,94560...,Sociedad limitada unipersonal,www.talleresmarcilla.com,,,Fabricación de estructuras metálicas y sus componentes
2511,381.272,76.753,LEKROM GLOBAL SL,pequeña,https://ranking-empresas.eleconomista.es/LEKROM-GLOBAL.html,Lekrom Global Sl,"Los servicios de mediación comercial y gestión comercial. El diseño, investigación, desarrollo, fabricación, explotación, suministro, mantenimiento, reparación, instalación, montaje, distribución, representación, exportacióne importación, comercialización, compra y venta al por mayor y al por menor",CALLE MANISITU (POL. INDUSTRIAL LURGORRI),ALEGRIA-DULANTZI,94546...,,,Sociedad limitada,,,,Fabricación de estructuras metálicas y sus componentes
2511,447.32,75.841,OLM ARQUITECTURA SLP,pequeña,https://ranking-empresas.eleconomista.es/OLM-ARQUITECTURA-SLP.html,Olm Arquitectura Slp,"LA PRESTACION DE SERVICIOS PROFESIONALES DE ASISTENCIA TECNICA GLOBAL EN MATERIA DE ARQUITECTURA, URBANISMO, PAISAJISMO, DISENO INDUSTRIAL, INTERIORISMO E INGENIERIA, INCLUYENDO LA CONSULTORIA, GESTION Y VIABILIDAD DE PR","CALLE RIOJA , 33 - BJ",VITORIA-GASTEIZ,94520...,,,Sociedad limitada profesional,,,,Fabricación de estructuras metálicas y sus componentes
2512,52.819,5.966,INDUSTRIAS JL CONTINENTAL IBERICA SL,grande,https://ranking-empresas.eleconomista.es/INDUSTRIAS-JL-CONTINENTAL-IBERICA.html,Industrias Jl Continental Iberica Sl,"Fabricación carpintería de aluminio: ventanas,barandillas y puertas.","CALLE LA VENTA EL BULLON , 6",RIBERA BAJA/ERRIBERABEITIA,94733...,,94733...,Sociedad limitada,www.industriasjl.es,,,Fabricación de carpintería metálica
2512,54.294,6.403,VTL PUERTAS Y REGISTROS CORTAFUEGO SLU,grande,https://ranking-empresas.eleconomista.es/VTL-PUERTAS-REGISTROS-CORTAFUEGO-SLU.html,Vtl Puertas Y Registros Cortafuego Slu,Fabricación de puertas cortafuego y registros.,"CALLE UZBINA , 24 - PABELLON C 13",VITORIA-GASTEIZ,94529...,,,Sociedad limitada,www.vtl.es,,,Fabricación de carpintería metálica
2512,65.232,14.293,TALLERES BELTRAN DE LUBIANO SL,mediana,https://ranking-empresas.eleconomista.es/TALLERES-BELTRAN-LUBIANO.html,Talleres Beltran De Lubiano Sl,Fabricación de mecanizados en general.,"CALLE BARRATXI , 10 - PABELLON 11-12",VITORIA-GASTEIZ,94525...,,,Sociedad limitada,www.beltrandelubiano.es,,,Fabricación de carpintería metálica
2512,78.689,5.023,CUBICAL DENIRA SL,mediana,https://ranking-empresas.eleconomista.es/CUBICAL-DENIRA.html,Cubical Denira Sl,"Fabricación e instalaciones de todo tipo de carpintería metálica, corte láser, corte agua y plegadora CNC","AVENIDA SAN BLAS (POL IND DE GOJAIN) , 7",LEGUTIO,94546...,,,Sociedad limitada,,,,Fabricación de carpintería metálica
2512,82.081,2.062,"TALLERES QUINTANA ESTRUCTURAS Y CARPINTERIA METALICA, SL",mediana,https://ranking-empresas.eleconomista.es/TALLERES-QUINTANA-ESTRUCTURAS-CARPINTERIA-METALICA.html,"Talleres Quintana Estructuras Y Carpinteria Metalica, Sl",Fabricación y montaje de estructura metálica,"CALLE ARTAPADURA , 9 - PABELLON 3 15",VITORIA-GASTEIZ,94515...,,,Sociedad limitada,www.quintanatalleres.com,,,Fabricación de carpintería metálica
